,Target_X,Target_Y,Defense_X,Defense_Y,Attack_X,Attack_Y,Intercept_X,Intercept_Y
0,-0.11542542189966376,2.3669228200525003,-0.19118967571221868,2.059602338601308,-1.4019771784837052,-4.105687183032788,-0.7895198654209974,-1.0244296193900557
1,-1.733850856797423,5.918861414300588,-3.018495855025245,4.532063332934741,-1.0571904538683934,-0.955030399559714,-1.3514157022168922,2.033872922253082
2,-2.1758227840418947,2.304443991532232,-1.4837576803538708,2.132501228150045,-2.903448548637106,-7.281724256427444,-2.542171331908493,-2.5220464766806776
3,1.24897881685345,2.856807583005208,-0.11799541983361272,1.978473665042093,-8.417536969087907,-2.5814372038755913,-4.290701048762038,-0.2597378008016813
4,-0.6906604792761346,4.5572348649138394,-2.1612853587118837,3.2445360648017147,-0.8879578054265491,-4.841856163028846,-0.9752218204613976,-0.6846664191039462
5,-1.7027351059347875,2.9456886560520807,-0.8617995534641993,2.3090233259261717,8.854396129842181,-0.22339627992290367,4.042737517687663,1.2209880404270685
6,-1.2979589683019783,4.3118115106660495,0.18762723578148988,3.269506966054606,4.184928126081708,3.642576854143263,2.1456370884634857,3.8914902848991875
7,-1.3922285383817556,3.3096468549156706,-0.48951954676771336,3.016825747654942,-1.9779002056046968,0.426241733211258,-1.6645272982430517,1.969053340223851
8,2.442712518789138,5.604588931699657,2.1127307102180533,4.9947986123523025,5.007485088131126,2.3149244993488676,3.7787105718419722,3.890992440005512
9,2.3217145873215,4.844248572870889,3.08416856257727,4.077813563591363,8.999896721871567,-8.879212620978562,5.882690891535811,-2.4734494381305776
10,-0.9740321320355303,5.225637509482615,-2.0536883034773896,3.794018463419327,1.3003031334372541,2.4486495580993637,-0.006486582278401265,4.044253931221347
11,0.87788978041785,3.008221861874759,-0.24258367643400502,2.037548910480901,3.4074545062613115,0.4435926149325482,1.9012633581376417,1.9706624030659232
12,-0.6770346311641955,5.7470131558819695,0.5078188784979352,4.745046537384715,6.609113325677601,-1.790128615604674,3.501632667060675,1.424398788296768
13,1.956910872643303,5.584531795980368,0.6005956878588135,5.065306749873458,-6.421437681050482,-8.031951194769709,-2.5206041166612243,-1.692320712837076
14,1.1515189251217013,2.583269350224136,1.4469968816182823,1.1154511138555196,-6.933017286408232,-6.157935421616295,-3.1431441371370092,-2.0602288382957505
15,-1.354579826429061,3.072077559186183,-0.6740926036483685,2.2083329523415585,-8.096377351323696,-2.707584636949779,-4.690903638831582,0.21188715130050317
16,-2.763355717682888,5.659744799865271,-2.742247450592017,5.0236189456190115,0.5022504006560049,2.964739749079902,-0.9911619101745333,4.197207344602601
17,0.3265887118471493,5.20715244807535,0.591050941568275,4.998719853894972,-5.322845786180052,-1.7173111988324052,-2.4923259686261905,1.752032783356963
18,2.1552298265621275,2.0938777649946925,3.5598353900788506,1.7847825671388255,-5.948171072106889,-3.396364771944085,-1.4450490845042365,-0.345394914409185
19,-1.9149653280909298,3.8037583157806143,-0.5457876921201668,2.3532328729889045,4.460517669241123,-6.485078895902419,1.7832856772423122,-2.1645271580791574
20,1.1661449295073902,5.6632257506791746,1.2565547320025419,4.947142607441481,7.639804995966908,4.3453161973398196,4.480449735401324,4.988498637805762
21,2.1816875016644266,5.138467196515807,1.950901111673133,3.6666326470479285,-5.156191299461524,-0.19613971757210713,-1.8566594530145086,2.2026060069564357
22,-0.6684020955764405,2.9054768191320184,-2.089911323851717,2.4791606587968094,-0.8668688575336398,-6.302553935344724,-0.9636340432340709,-1.8130525341761796
23,-0.44136168068901105,2.7583696801292423,0.368475362076671,2.557187151245113,-1.3898047335694939,-2.4003774438134124,-0.9081581479899965,0.2193823093619196
24,1.5151110370411613,2.3638303179564693,0.07487545529920558,2.1561731907937602,-8.371575467710626,-5.990393158558193,-3.880167011516458,-2.1951651062355393
25,-0.25891269215662494,3.0541429736939154,0.6038441484493369,2.7412972656288335,8.26710389849572,-1.4005018848780235,4.406409132470364,0.6166211065135037
26,-1.9954380618245575,5.482486642288343,-2.6252108383894823,4.206804816754154,-0.9582358970128322,0.6538213632533552,-1.3812004076743132,2.622920653810514
27,1.6991764542724752,3.78947063559944,1.6063307070887276,3.153655090622717,0.47255848044694826,-6.078420885175515,1.0462464392779114,-1.4632182179072633
28,0.5673064031402486,5.415312823611021,2.062221119497242,4.580718828947373,1.9503535843539361,1.356052486951544,2.5069380396699037,2.9896346482503855
29,-2.3312173541966157,3.3607030789273677,-0.9092900065763279,2.1740184739567097,2.0457708158719905,-1.298826226817372,0.4828742566813895,0.3649576438349622
30,-0.9172529146615371,2.5893950712761566,-0.044152650786309255,2.0009958333753235,-1.5232639603273568,0.2687090885450374,-1.2034864228782145,1.4932795878090523
31,1.0874510263917712,3.431796004230363,2.1321333199998076,1.9505182159343584,-0.7615505247333463,-6.466530145689999,0.06446827447974435,-2.044574157821015
32,2.9294681101854545,5.338309367763971,4.077114294769639,5.14272043644976,-0.38341940879082337,-8.127332634555104,1.2946314743631013,-1.3066868007332113
33,-2.557243384703871,5.837370019702444,-1.5906771785335465,5.147253048340195,-0.4970486825040301,4.885441511242176,-1.017618440302182,5.12597469607232
34,2.2961172962448977,4.942099200731055,3.5284972691700154,4.800460859791116,-1.0006462925980433,-5.074920022466502,0.7082958834203059,0.11759869086863262
35,-1.8289414306792058,5.853175539528079,-2.924161670887301,5.2210095847189475,6.99557692705304,1.6771631648023213,2.211490652547371,3.941128479870854
36,0.5648136182780448,4.899151643514379,-0.8650827063314787,4.279284537209924,5.652375198018187,-5.333174069986848,3.0435889304517976,-0.08626936165859611
37,-2.616526718402428,3.2825370902518727,-1.8961288646035994,3.0229444523631006,-1.3130940949731977,0.08071544801775055,-1.8890277755472562,1.495469758909599
38,-1.2927513561535293,3.0470015320798187,0.09018641233700642,2.237151957966346,-8.203037401495493,-7.187655301123106,-4.6616926211428025,-1.9426555547818438
39,1.4088358925122915,5.661011627534826,2.564295411935807,4.386942837588365,1.4736656569756623,1.4808369273917688,1.4995252699336226,3.1482454200361065
40,-1.1259637781055694,3.1188709239635024,-0.4751795531799208,2.016264870973826,4.322051642340886,-5.21333790785126,1.9478995899968639,-1.582303637212041
41,-1.8498825782336765,5.181334855142044,-2.5646331360002392,3.7502050860658023,-4.5106741181225996,-7.006924379967706,-3.344134447791065,-1.6633686384180493
42,0.5355575180345262,2.920400803377521,1.1295928562352748,2.755136983770303,0.18209683619346562,-7.218248605729787,0.35693640293513307,-2.203158777913849
43,-0.9874327435135895,5.248835904481155,-2.327709937338297,4.555124605471013,-5.900569494901134,3.018084336276292,-4.1294668621309105,3.8222325160289
44,-2.8137562862425027,3.0100237152386984,-4.24266399495205,2.4416956877747547,8.033374903254778,1.6675288813383098,1.9186701132418733,2.424315117994745
45,0.8422895671375472,3.7216027551813555,-0.05866645545766502,2.709061060456624,0.4281888520531756,-6.680856042104292,0.24040208329395435,-1.9635395692380024
46,2.8759819121488555,4.989557773812116,2.769736010447828,3.6574518131678158,5.789279601518228,-3.499187541695618,4.525584684666507,0.18295738458482935
47,-0.45936192125414355,5.652267552940652,0.7035156201434996,4.637395464192816,3.2990922649177548,0.563267933930284,1.8607585392371961,2.5107919476401466
48,-2.8160161901127463,5.479661763287554,-1.9133969159501136,4.926757574093511,8.175450583444059,3.9597147942546,3.151275041263146,4.654479246038156
49,-1.6432396800633446,4.193212977871049,-3.0044080004151064,3.3526574541477796,-6.1622496430373435,-4.184769535739738,-4.213102691676062,-0.5711640759686953
50,-1.8816961861568187,5.2983056096171115,-0.9802763063544973,4.1799631209642,-4.6965285448052985,-6.431917697985475,-3.377952418400014,-0.9370283262311805
51,2.57677335119881,5.819860599592797,2.187431588520417,5.383992524422822,1.898241465074448,1.3361534137530313,2.202797397793354,3.3486448705975755
52,0.7108807124973953,4.445373510889283,-0.7018076045093885,3.8138135294841473,3.678927330833467,3.4568359805576385,1.5322761497031743,4.171799567709008
53,1.0304396603810568,4.635347199854269,1.5060047788699056,3.821368640496778,1.1683576178921387,-4.262884591762509,1.2311584172582197,-0.21108394489378934
54,-1.715284330722201,5.335214373144643,-0.6161780860553936,4.127633059143863,-1.2347654478464323,-6.398921910081694,-1.0179655326837709,-1.104728817219856
55,1.1915328992685064,4.806787236051402,1.368196891038056,3.37553752835482,-1.1629424941203679,-3.20979682760822,-0.16560443092462296,0.18596787052622998
56,-2.808257343364514,3.087727774570323,-1.6761870654672015,2.574807470024174,2.522168533216972,1.095602962791542,0.4369750884188828,1.8748963428928649
57,-2.302993817292963,2.3856321188764857,-1.0702780414080588,1.2216695367031172,0.6551093761546849,-4.221100437640368,-0.5191439090446299,-1.5984815154514775
58,-1.1831488430086892,2.1245836912403453,-0.5609805551856177,1.9381610763893824,-7.446459048009864,-1.6581224336847802,-4.115327226129649,0.3537039541409075
59,-1.6469546437442866,4.794920821275817,-1.8498935591918033,4.1275463683909885,-2.926940366605621,-3.10104592098533,-2.342157623536936,0.5063576681707986
60,-0.15432891597385767,2.029829548565461,0.5966018862531293,1.8369494549965353,-0.8907481992784194,-4.313115855143956,-0.5231750718977327,-1.1471255942911793
61,-1.1187003646609195,2.4538498737938474,-2.103412875091789,1.6843863178998473,-8.179198308841793,-4.449205188780722,-5.092204069469434,-1.4310482003205904
62,1.3329286755433136,2.9141138965581637,0.3898878527303785,2.6732077756007255,1.7694245114669895,0.8028344409838368,1.5103963632380013,2.0557233869094285
63,2.9776139900149463,4.350370911301314,1.8588991059268993,3.882951024857161,5.707398682631873,2.624725862878538,3.9422758499550747,3.740555797856545
64,0.1729111418354572,4.592868912309372,0.3602755907756958,3.371245854281234,5.124967807479681,4.271248745718026,2.6269760435126717,4.433485283285268
65,-2.016344821984661,2.6357908427275945,-1.9394867296852731,1.7987306882403318,-1.7716473284623504,-0.9930415981607368,-1.8657327670824064,0.40223338796631913
66,0.36137572692234166,3.3388436509779553,0.021244957234322737,2.6808287192518607,-5.474078576547833,-0.011854226911767185,-2.8148885676667894,1.5150435699512235
67,-2.3787199113711224,4.070959933499969,-1.6567217904958613,3.601401667086299,7.1890863436827015,-8.04725429802508,2.656382527172891,-2.3063065371417153
68,1.670226731969203,3.9492188767612038,0.7498388951093012,3.389783583237297,7.878742303650962,-5.7809769157475195,4.741210089005204,-0.8637302081682563
69,-1.5854598901701304,2.1092651777032625,-1.4200533869206573,1.919226306943774,1.6489678836652544,-8.669762941080009,0.06460201588947889,-3.389717927447027
70,2.3131559053252175,3.3983786841054218,2.6336170278254816,3.0897090158052603,4.588987061511649,2.363348145850736,3.6371896668580233,2.7962182939809384
71,2.569769741076196,3.741696409516282,2.823968979988519,3.2790368265001897,-5.9512410930628965,-2.3163334343091924,-1.704775232736492,0.7027000364119464
72,0.2100728982626685,2.191559308990065,-0.08801314486498057,0.8834886697192958,-0.5081859804907398,-7.543289788300127,-0.19768215151718127,-3.334907534210174
73,-2.173784236968859,3.962145540065828,-3.0979118455122836,2.716034659486539,-4.660614479058794,-6.890154711068147,-3.571448613945339,-2.1371342630122347
74,-0.3892986754029031,4.313996975623539,-0.27080602057495207,4.079685745041843,5.392027277530817,-1.8989563108399814,2.5870648125747446,1.1154215164839236
75,2.719910926065415,3.700348845590681,2.393849722932375,3.3418044295306615,-2.235497530354227,-5.446214140374966,0.13044803481763267,-1.0792138570429364
