episode,t,dist,delta_dist,d_ca,delta_dca,omega_mag,v_close,alpha,a_pn_mag,a_acq_mag,a_ideal_mag,w_alpha,w_omega,w_final,mag_exec
0,1.0999999999999999,36297.234375,107.66796875,26045.993020160262,125.0708873451731,0.014159271562867705,1076.333246911259,0.4489147397952512,45.886561167360355,195.60093091053997,54.06840105931258,0.07141826248582163,0.8031974102967234,0.06087678822883308,0.14494562149047852
0,1.2,36189.44921875,107.78515625,25921.230950670477,124.76206948978506,0.014092912209714164,1077.4910367659245,0.4454810304906953,45.7202842054777,195.96948722648722,53.42306069486508,0.06687076671231991,0.8048375555317734,0.057082769991039256,0.14311283826828003
0,1.3,36081.55078125,107.8984375,25796.765961013774,124.46498965670253,0.014027396587930657,1078.6168793466534,0.4420893418203255,45.55495976368696,196.34203139634903,52.79445605887754,0.06250627567663473,0.8064517051580857,0.05343278837103628,0.14133228361606598
0,1.4000000000000001,35973.54296875,108.0078125,25672.585312061015,124.18064895275893,0.013962695496109958,1079.711934742016,0.4387382431545843,45.39056019909372,196.71856415690553,52.18233640500235,0.05832034103705841,0.808040808345459,0.04992399689519024,0.13960307836532593
0,1.5000000000000002,35865.43359375,108.109375,25548.68104055455,123.90427150646428,0.013898778543046072,1080.7772761493245,0.4354264026099676,45.22706690495429,197.099115474324,51.58648014637356,0.054308757392365355,0.8096057175411033,0.04655369972115008,0.13792461156845093
0,1.6000000000000003,35757.21875,108.21484375,25425.039739176114,123.64130137843676,0.013835617670435651,1081.8140245596103,0.4321525362343165,45.064452046666794,197.48368035910258,51.00666775094325,0.05046749109064453,0.811147305729849,0.043319299841502235,0.13629621267318726
0,1.7000000000000004,35648.8984375,108.3203125,25301.651033250186,123.38870592592866,0.013773181439407785,1082.8232032680037,0.4289153601911072,44.9026957029649,197.87230856830155,50.44269529506621,0.04679262342472834,0.8126663814971479,0.04021824982568158,0.13471728563308716
0,1.8000000000000005,35540.48828125,108.41015625,25178.506298460965,123.14473478922082,0.013711438556858017,1083.8058635858831,0.42571356447202013,44.741761336231605,198.26500615824006,49.89434521064637,0.04328032756198997,0.8141638267240991,0.03724803972280418,0.13318711519241333
0,1.9000000000000006,35431.9765625,108.51171875,25055.594047087092,122.912251373873,0.013650359517903365,1084.763010749484,0.4225458619767129,44.581612518359584,198.66179151455455,49.36141166984102,0.039926929536797,0.8156405113040839,0.03440624830084568,0.1317051351070404
0,2.0000000000000004,35323.375,108.6015625,24932.904535436657,122.68951165043472,0.013589913857315769,1085.6956107124681,0.4194110022188334,44.42221526535994,199.06270050991893,48.84370490493754,0.03672892223734642,0.8170972541495244,0.03169055669034197,0.13027071952819824
0,2.1000000000000005,35214.68359375,108.69140625,24810.427165999707,122.47736943695054,0.013530068436356799,1086.6045917917306,0.4163077447139909,44.26352947454358,199.46775712157114,48.34103942234837,0.033682937104758434,0.8185348891369187,0.029098728667826545,0.12888334691524506
0,2.2000000000000006,35105.90234375,108.78125,24688.15362282235,122.27354317735808,0.01347079327879748,1087.4908489558218,0.41323478609658576,44.10550347060373,199.87697472001884,47.85322152282694,0.030785678984947756,0.8199543054331372,0.026628557268279715,0.12754234671592712
0,2.3000000000000007,34997.03515625,108.8671875,24566.073231192262,122.08039163008652,0.01341205741986168,1088.3553252999588,0.41019094632398834,43.9480932566023,200.29037465561544,47.380090277577374,0.02803410691356351,0.8213563088410897,0.024278019660526624,0.12624727189540863
0,2.400000000000001,34888.08203125,108.953125,24444.178511626003,121.89471956625857,0.013353829273828194,1089.1988729475322,0.4071749913821173,43.7912523484046,200.7080047704726,46.921488440900625,0.025425263895037124,0.8227417206756006,0.02204513499798483,0.12499770522117615
0,2.500000000000001,34779.05078125,109.03125,24322.45951308306,121.71899854294315,0.013296074178720509,1090.022334229989,0.4041857334453774,43.63492738376105,201.12988203265496,46.477268760494646,0.022956371641339818,0.8241113688638578,0.019928048053453957,0.1237930953502655
0,2.600000000000001,34669.9375,109.11328125,24200.910357632605,121.54915545045515,0.013238761707278656,1090.826492413379,0.4012218884750977,43.47905343715079,201.55602440906776,46.04727672090512,0.020624715604181547,0.8254661453139055,0.01792493226702986,0.12263301759958267
0,2.700000000000001,34560.74609375,109.19140625,24079.51658178189,121.39377585071634,0.013181859950215553,1091.6122246934763,0.39828234791004213,43.32357599114075,201.9864473122427,45.63139921776617,0.018427864758827704,0.8268068341852203,0.016034179581236718,0.12151706218719482
0,2.800000000000001,34451.48046875,109.265625,23958.27340980372,121.24317197816708,0.01312533432025608,1092.380269637444,0.39536586308638566,43.16843839755667,202.42122807440506,45.22952349169121,0.016363422924262273,0.8281342464778654,0.014254188915952494,0.12044495344161987
0,2.9000000000000012,34342.140625,109.33984375,23837.174100943652,121.09930886006987,0.013069150485279806,1093.1313946003213,0.39247125444402176,43.01356873152754,202.86036285013736,44.84154312964294,0.014429195036524393,0.82944924737567,0.012583512481592533,0.1194162666797638
0,3.0000000000000013,34232.72265625,109.41796875,23716.2039986849,120.97010225875056,0.013013275221793304,1093.866395795262,0.38959733111917433,42.8588960886449,203.30387335133508,44.46736890187592,0.01262312740527107,0.8307526874637924,0.011020804613412859,0.11843076348304749
0,3.1000000000000014,34123.234375,109.48828125,23595.36125468272,120.84274400218055,0.012957674342771692,1094.585921718696,0.3867428537034021,42.704353393063236,203.75183654640992,44.10693019259342,0.010943291603884017,0.8320453831170201,0.009564809342307214,0.11748820543289185
0,3.2000000000000015,34013.67578125,109.55859375,23474.633151468755,120.72810321396537,0.012902312098326187,1095.290771261605,0.38390672941395604,42.5498637414391,204.20423881153326,43.76017551426051,0.009388000103397496,0.8333281646107277,0.008214463697496541,0.11658841371536255
0,3.3000000000000016,33904.05078125,109.625,23354.017085070296,120.61606639845922,0.012847153911051174,1095.9815430020017,0.38108769064447,42.39535010769963,204.66115540368088,43.427061183797385,0.007955622693846372,0.8346018895863457,0.00696873897330174,0.11573121696710587
0,3.4000000000000017,33794.359375,109.69140625,23233.500525814077,120.5165592562189,0.012792162676021068,1096.6590466751215,0.3782846558517189,42.24073069985296,205.12257645053654,43.107571437518146,0.006644785951989658,0.8358673798752572,0.005826816355638549,0.11491650342941284
0,3.5000000000000018,33684.59765625,109.76171875,23113.07705079773,120.42347501634868,0.012737302269082248,1097.3238427128713,0.37549634160697304,42.08592277559378,205.58859076247472,42.80169955232546,0.0054541805180526514,0.837125506390153,0.004787920350601762,0.11414426565170288
0,3.600000000000002,33574.7734375,109.82421875,22992.73836064927,120.33869014845914,0.012682532632082891,1097.9766428358375,0.3727216152180307,41.93083641511288,206.0592040146848,42.509463588732,0.004382733953073787,0.8383771083559215,0.003851471351971936,0.11341449618339539
0,3.700000000000002,33464.8828125,109.890625,22872.476990052484,120.26137059678513,0.012627816657527338,1098.6181123079232,0.36995920078067074,41.77537380608976,206.53446311644643,42.23089126750097,0.0034294873823880966,0.8396231052323518,0.003016979479613922,0.11272728443145752
0,3.800000000000002,33354.93359375,109.94921875,22752.287390286278,120.18959976620681,0.012573113811582212,1099.2488580532752,0.3672079282203819,41.61944429658847,207.01442046975285,41.96604900518207,0.002593698425337415,0.8408643394257829,0.002284135991152633,0.11208269000053406
0,3.900000000000002,33244.921875,110.01171875,22632.156373020913,120.13101726536479,0.012518383750737366,1099.869485087255,0.3644665805765341,41.462942998665575,207.4990962046141,41.715014255127414,0.0018747854938824706,0.8421017212075823,0.0016527664419406947,0.1114809587597847
0,4.000000000000002,33134.84375,110.078125,22512.082381914224,120.07399110668848,0.012463584520930956,1100.4805780019037,0.3617338815523957,41.305764870143264,207.9885547174328,41.47789199637785,0.0012723381846060672,0.8433361460471903,0.0011228411319572863,0.11092230677604675
0,4.100000000000001,33024.71484375,110.12890625,22392.05501830857,120.02736360565541,0.012408673620710286,1101.0828395553235,0.35900864425910334,41.14779809270779,208.48280249379735,41.25481428941549,0.0007861564730632,0.8445685349956091,0.0006945113838150264,0.11040712147951126
0,4.200000000000001,32914.51953125,110.1953125,22272.06734284877,119.98767545979717,0.012353606570088542,1101.6768295260467,0.35628956816695095,40.988932756219526,208.98192726403275,41.04594502537768,0.0004162120037587615,0.8457998102087505,0.00036807702627901354,0.10993573814630508
0,4.300000000000001,32804.26953125,110.25,22152.111650002218,119.95569284655357,0.012298338717454763,1102.2630913575956,0.3535753774919702,40.829046358040614,209.48596030691328,40.851471579559934,0.00016268585304088725,0.8470309265455744,0.00014402142488803172,0.1095087006688118
0,4.4,32693.9609375,110.30859375,22032.17736686384,119.93428313837649,0.012242821284846888,1102.8422620773674,0.3508648002731026,40.66801455979224,209.99494020098217,40.67161666043245,2.596659917329304e-05,0.8482628304955061,2.3011525478133127e-05,0.10912656784057617
0,4.5,32583.595703125,110.365234375,21912.26190173077,119.91546513307185,0.012187009054644276,1103.4148712693877,0.3481564254270134,40.505702159967214,210.50893811967345,40.505702159967214,0.0,0.8494965476402716,0.0,0.10878711938858032
0,4.6,32473.173828125,110.421875,21792.361988372173,119.89991335859668,0.012130893705071009,1103.9810313851917,0.34544904606914256,40.34198108156628,211.02798028052152,40.34198108156628,0.0,0.8507330109569585,0.0,0.10845348238945007
0,4.699999999999999,32362.697265625,110.4765625,21672.47927197241,119.88271639976301,0.012074475846467429,1104.5406648303606,0.3427424830246914,40.176829632444026,211.5521395062656,40.176829632444026,0.0,0.8519723266715902,0.0,0.10811430215835571
0,4.799999999999999,32252.162109375,110.53515625,21552.61586337012,119.86340860229029,0.012017758986135567,1105.0937401592216,0.3400368713950808,40.010248736804556,212.08144847016737,40.010248736804556,0.0,0.8532144014987452,0.0,0.10776960849761963
0,4.899999999999999,32141.576171875,110.5859375,21432.772927948365,119.8429354217551,0.011960743543142112,1105.6402278875548,0.33733241540335746,39.84225067896071,212.61596290885922,39.84225067896071,0.0,0.8544590779590366,0.0,0.10741937160491943
0,4.999999999999998,32030.935546875,110.640625,21312.952540632716,119.82038731564899,0.011903434155729796,1106.1800831865532,0.3346292307783425,39.6728376502315,213.1557308047846,39.6728376502315,0.0,0.8557062661177096,0.0,0.10706362128257751
0,5.099999999999998,31920.2421875,110.693359375,21193.15410344845,119.79843718426491,0.011845831382452309,1106.7132920541856,0.3319275516966042,39.5020253537713,213.7008083834339,39.5020253537713,0.0,0.8569557834303699,0.0,0.10670242458581924
0,5.1999999999999975,31809.49609375,110.74609375,21073.381017711017,119.77308573743358,0.011787938645363734,1107.2397570372077,0.32922747703059146,39.329817139176505,214.25125782338054,39.329817139176505,0.0,0.8582075363091365,0.0,0.10633572936058044
0,5.299999999999997,31698.69921875,110.796875,20953.63428951326,119.74672819775878,0.011729757952583804,1107.759487788807,0.326529231314529,39.156222964984934,214.8071074811072,39.156222964984934,0.0,0.859461368532714,0.0,0.10596359521150589
0,5.399999999999997,31587.8515625,110.84765625,20833.91491573143,119.71937378182702,0.011671291879206718,1108.2724738706813,0.32383296021133606,38.98125198432153,215.3684237793185,38.98125198432153,0.0,0.8607171544689022,0.0,0.10558605939149857
0,5.4999999999999964,31476.951171875,110.900390625,20714.223007020915,119.69190871051615,0.011612541739385843,1108.7786748563353,0.32113882703676655,38.80491457270445,215.93526962807843,38.80491457270445,0.0,0.8619747560282095,0.0,0.1052030622959137
0,5.599999999999996,31366.001953125,110.94921875,20594.562953080218,119.66005394069725,0.011553511811713614,1109.2780370912278,0.3184469600624419,38.62721592452913,216.5076989010441,38.62721592452913,0.0,0.863234061996739,0.0,0.10481470823287964
0,5.699999999999996,31255.00390625,110.998046875,20474.931993262224,119.63095981799415,0.01149420385016261,1109.7705369406929,0.3157576039477208,38.448170712022744,217.08574965785186,38.448170712022744,0.0,0.8644948974775881,0.0,0.10442099720239639
0,5.799999999999995,31143.95703125,111.046875,20355.335561530002,119.59643173222139,0.011434620224013602,1110.2561935838403,0.3130708668706335,38.267786335500986,217.66949818340836,38.267786335500986,0.0,0.8657571416427225,0.0,0.10402194410562515
0,5.899999999999995,31032.86328125,111.09375,20235.771092700485,119.56446882951786,0.011374762995256815,1110.7349657345117,0.31038694141438705,38.0860737749692,218.25899046705922,38.0860737749692,0.0,0.867020660315687,0.0,0.10361754894256592
0,5.999999999999995,30921.724609375,111.138671875,20116.244465701897,119.52662699858774,0.011314636513297002,1111.2068042813419,0.30770594781751265,37.90304095732309,218.85429809338618,37.90304095732309,0.0,0.8682853256742378,0.0,0.10320792347192764
0,6.099999999999994,30810.5390625,111.185546875,19996.751984105184,119.49248159671333,0.011254241968210808,1111.6717380429172,0.3050281422247613,37.71870324463602,219.45545093354286,37.71870324463602,0.0,0.8695509616242323,0.0,0.10279300808906555
0,6.199999999999994,30699.3046875,111.234375,19877.29652103246,119.45546307272525,0.011193582585202512,1112.1297251754665,0.3023535998364409,37.53306818746814,220.06254512883189,37.53306818746814,0.0,0.8708174587207377,0.0,0.10237287729978561
0,6.299999999999994,30588.02734375,111.27734375,19757.881337147974,119.41518388448458,0.011132661055284558,1112.5807082859696,0.2996825185509535,37.34614777262925,220.6756256225013,37.34614777262925,0.0,0.8720846646186142,0.0,0.10194754600524902
0,6.399999999999993,30476.70703125,111.3203125,19638.50524339862,119.37609374935346,0.011071480734427935,1113.0247291814137,0.29701508796249604,37.15795176598715,221.29472776114793,37.15795176598715,0.0,0.8733524382614943,0.0,0.10151705145835876
0,6.499999999999993,30365.34375,111.36328125,19519.171765238487,119.33347816013338,0.011010043218406339,1113.4617737497558,0.2943514565163863,36.96849553822046,221.91994587498965,36.96849553822046,0.0,0.8746206248725149,0.0,0.10108143091201782
0,6.5999999999999925,30253.9375,111.40625,19399.879175038164,119.29259020032259,0.010948350438637115,1113.8918186348326,0.2916917808256507,36.77778675308337,222.5513226948858,36.77778675308337,0.0,0.8758891062125286,0.0,0.10064071416854858
0,6.699999999999992,30142.486328125,111.451171875,19280.62882323027,119.25035180789564,0.010886407095507205,1114.314859038963,0.28903617911041746,36.58583394343367,223.18893123926307,36.58583394343367,0.0,0.8771577568552494,0.0,0.10019493103027344
0,6.799999999999992,30030.99609375,111.490234375,19161.424415795187,119.20440743508152,0.010824216105432216,1114.7309229199518,0.28638486178253303,36.392655564211424,223.83284190424627,36.392655564211424,0.0,0.878426394599203,0.0,0.09974408149719238
0,6.8999999999999915,29919.46484375,111.53125,19042.265003082124,119.15941271306292,0.010761780274599704,1115.1399629389693,0.2837380105897438,36.19826522727918,224.48311386126863,36.19826522727918,0.0,0.8796948743166209,0.0,0.09928828477859497
0,6.999999999999991,29807.89453125,111.5703125,18923.15131018519,119.11369289693539,0.010699100838437694,1115.5420347351305,0.28109577375614386,36.002673769722136,225.13981160780315,36.002673769722136,0.0,0.8809630532962034,0.0,0.0988275408744812
0,7.099999999999991,29696.28515625,111.609375,18804.084920473233,119.06638971195571,0.010636180934188865,1115.9370923754188,0.2784582600670892,35.80589015744017,225.8030159114622,35.80589015744017,0.0,0.8822308206892168,0.0,0.09836187958717346
0,7.19999999999999,29584.634765625,111.650390625,18685.06668600171,119.01823447152128,0.01057302504383816,1116.3251328052245,0.2758256470033109,35.607926477031576,226.4727775397189,35.607926477031576,0.0,0.8834980270568777,0.0,0.09789133071899414
0,7.29999999999999,29472.94921875,111.685546875,18566.098616097635,118.9680699040764,0.010509634713124959,1116.7061338733731,0.2731981306080654,35.4088007586456,227.14916992084198,35.4088007586456,0.0,0.8847644963504605,0.0,0.0974159836769104
0,7.39999999999999,29361.224609375,111.724609375,18447.179290927652,118.9193251699835,0.010446014469319602,1117.0801586636246,0.27057584790972655,35.20852064674431,227.83224282009394,35.20852064674431,0.0,0.8860301118032682,0.0,0.09693581610918045
0,7.499999999999989,29249.46484375,111.759765625,18328.313792271972,118.8654986556794,0.010382166239609497,1117.4471953172156,0.26795896483557535,35.00710650236899,228.5221058127621,35.00710650236899,0.0,0.8872946972896139,0.0,0.09645092487335205
0,7.599999999999989,29137.66796875,111.796875,18209.49768524675,118.81610702522084,0.010318093009024554,1117.8072757021823,0.2653476512957001,34.80456763730495,229.21879316917233,34.80456763730495,0.0,0.8885581288631684,0.0,0.0959613025188446
0,7.699999999999989,29025.837890625,111.830078125,18090.73624524294,118.761440003811,0.01025379709347534,1118.1603712709536,0.2627420133202292,34.60091831057722,229.92242046538118,34.60091831057722,0.0,0.889820261722786,0.0,0.09546703100204468
0,7.799999999999988,28913.970703125,111.8671875,17972.027734713756,118.70851052918442,0.010189283570484663,1118.5065184456791,0.2601422324814865,34.39616869493105,230.6330169729131,34.39616869493105,0.0,0.8910809644852887,0.0,0.09496816992759705
0,7.899999999999988,28802.07421875,111.896484375,17853.375146858267,118.6525878554894,0.010124551721209513,1118.8457020075102,0.25754848589317914,34.190340275634505,231.3506894102858,34.190340275634505,0.0,0.8923400520965318,0.0,0.09446471929550171
0,7.999999999999988,28690.140625,111.93359375,17734.776741253783,118.59840560448356,0.010059607369922272,1119.1779523850046,0.25496085943068136,33.98343353408283,232.07547692476433,33.98343353408283,0.0,0.8935974529586528,0.0,0.09395674616098404
0,8.099999999999987,28578.177734375,111.962890625,17616.2350194224,118.54172183138508,0.009994454192454424,1119.503313320791,0.2523795473443385,33.775472334198945,232.80748793446148,33.775472334198945,0.0,0.8948529682927937,0.0,0.09344428777694702
0,8.199999999999987,28466.1796875,111.998046875,17497.750060793434,118.4849586289638,0.009929093892091208,1119.8217373474447,0.24980472591216724,33.56647374985562,233.54679878553867,33.56647374985562,0.0,0.8961064420021004,0.0,0.09292742609977722
0,8.299999999999986,28354.154296875,112.025390625,17379.32310795203,118.42695284140427,0.009863530177516155,1120.1332839984348,0.2472365155704031,33.35644551758127,234.2934676715622,33.35644551758127,0.0,0.8973577563359358,0.0,0.09240615367889404
0,8.399999999999986,28242.095703125,112.05859375,17260.95525193223,118.36785601979864,0.009797765148255082,1120.438010815703,0.24467507883654746,33.14540534867533,235.04758569520482,33.14540534867533,0.0,0.8986067553829385,0.0,0.09188058972358704
0,8.499999999999986,28130.0078125,112.087890625,17142.64410862101,118.3111433112208,0.009731803454330534,1120.7359178397553,0.2421205387105468,32.93336547944987,235.80923984864413,32.93336547944987,0.0,0.8998533143791457,0.0,0.0913507342338562
0,8.599999999999985,28017.892578125,112.115234375,17024.395077347566,118.24903127344442,0.009665646075834628,1121.0270243435345,0.23957305597351164,32.72034502987453,236.57853278833488,32.72034502987453,0.0,0.9010972607095517,0.0,0.0908166840672493
0,8.699999999999985,27905.748046875,112.14453125,16906.205850842452,118.18922650511377,0.009599297607860663,1121.3113528644442,0.23703276604426476,32.506351376250805,237.3555049483463,32.506351376250805,0.0,0.9023384915623254,0.0,0.09027841687202454
0,8.799999999999985,27793.578125,112.169921875,16788.078400074577,118.12745076787542,0.009532761392267074,1121.5889417528167,0.23449982422553103,32.29140416165483,238.14026662691904,32.29140416165483,0.0,0.9035768365507287,0.0,0.08973605185747147
0,8.899999999999984,27681.37890625,112.19921875,16670.012033449802,118.06636662477467,0.009466039795838446,1121.8597755491955,0.23197438851094873,32.07551928580365,238.93289806815991,32.07551928580365,0.0,0.9048121496420642,0.0,0.08918958902359009
0,8.999999999999984,27569.154296875,112.224609375,16552.00738437312,118.00464907668356,0.009399136206030112,1122.1239668299975,0.22945657835808772,31.85870784209607,239.7334798128209,31.85870784209607,0.0,0.906044303441357,0.0,0.08863914012908936
0,9.099999999999984,27456.90234375,112.251953125,16434.06571041504,117.94167395807744,0.009332053181059834,1122.3814592128238,0.22694653143670945,31.64098801285673,240.5421282370075,31.64098801285673,0.0,0.9072731521670853,0.0,0.08808469772338867
0,9.199999999999983,27344.62890625,112.2734375,16316.187689092209,117.87802132283286,0.009264793515055573,1122.6323692103974,0.22444439032668667,31.422370400427685,241.35889749153233,31.422370400427685,0.0,0.9084985658776596,0.0,0.08752638101577759
0,9.299999999999983,27232.330078125,112.298828125,16198.3739048708,117.81378422140915,0.009197360491903677,1122.8767125931568,0.2219502772680634,31.20287128215475,242.18390463962297,31.20287128215475,0.0,0.9097204107760891,0.0,0.0869641900062561
0,9.399999999999983,27120.0078125,112.322265625,16080.624080997244,117.74982387355521,0.009129758605194738,1123.114473990202,0.21946433586600625,30.982505741047802,243.01723648099144,30.982505741047802,0.0,0.91093854477258,0.0,0.08639819175004959
0,9.499999999999982,27007.66015625,112.34765625,15962.939028504703,117.68505249254122,0.009061989477240025,1123.345702004818,0.21698673283047545,30.76129210059129,243.858980557272,30.76129210059129,0.0,0.9121528048581667,0.0,0.08582845330238342
0,9.599999999999982,26895.29296875,112.3671875,15845.319943431892,117.61908507281078,0.008994057014255909,1123.5704572410473,0.2145175697274508,30.539240792610265,244.70922963584155,30.539240792610265,0.0,0.913363080420761,0.0,0.08525502681732178
0,9.699999999999982,26782.90234375,112.390625,15727.765337817747,117.55460561414475,0.008925963981157121,1123.7888000511823,0.21205700074612113,30.31637025587755,245.5680846345905,30.31637025587755,0.0,0.9145692205166301,0.0,0.08467796444892883
0,9.799999999999981,26670.4921875,112.41015625,15610.277881448175,117.4874563695721,0.00885771257998829,1124.000738763842,0.2096051328489815,30.092695055052786,246.43566648990694,30.092695055052786,0.0,0.9157710953532144,0.0,0.08409732580184937
0,9.89999999999998,26558.0625,112.4296875,15492.857370993957,117.42051045421795,0.008789306624504573,1124.2063737696399,0.20716209676427175,29.868226450992726,247.31204358478973,29.868226450992726,0.0,0.9169685855930831,0.0,0.08351314067840576
0,9.99999999999998,26445.611328125,112.451171875,15375.501927550578,117.35544344337904,0.008720748898729595,1124.4057034519444,0.2047280268541487,29.64298358485016,248.1973446337512,29.64298358485016,0.0,0.9181615442637717,0.0,0.08292549848556519
0,10.09999999999998,26333.142578125,112.46875,15258.214794389212,117.287133161366,0.008652044210155382,1124.5987836262314,0.20230303172385783,29.416979400310346,249.09167689548485,29.416979400310346,0.0,0.9193498432745054,0.0,0.08233446627855301
0,10.19999999999998,26220.654296875,112.48828125,15140.994655761508,117.22013862770473,0.00858319365263142,1124.7856209172962,0.1998872962263991,29.190235183862267,249.99512955072672,29.190235183862267,0.0,0.9205333204573637,0.0,0.08174008131027222
0,10.29999999999998,26108.1484375,112.505859375,15023.842664785207,117.15199097630102,0.008514201446771756,1124.9663167616006,0.19748089244208952,28.962758406084177,250.90780556861668,28.962758406084177,0.0,0.9217118785745526,0.0,0.08114240318536758
0,10.399999999999979,25995.625,112.5234375,14906.759111272106,117.08355351310092,0.00844506912160954,1125.140872992166,0.19508396984296603,28.734569525222238,251.82982832209325,28.734569525222238,0.0,0.9228853673502562,0.0,0.0805414617061615
0,10.499999999999979,25883.083984375,112.541015625,14789.741933209983,117.01717806212218,0.008375801948823161,1125.3093923955416,0.1926966208241995,28.505677331899726,252.76128894833695,28.505677331899726,0.0,0.9240536831992944,0.0,0.07993736863136292
0,10.599999999999978,25770.52734375,112.556640625,14672.794664141664,116.94726906831966,0.008306400693472748,1125.4718756936034,0.19031899257349283,28.276105805565663,253.70234548107896,28.276105805565663,0.0,0.9252166600954237,0.0,0.07933014631271362
0,10.699999999999978,25657.955078125,112.572265625,14555.915786117273,116.87887802439036,0.008236870079402573,1125.6283790264151,0.18795118228931434,28.045861106235172,254.65306030725995,28.045861106235172,0.0,0.9263742087887827,0.0,0.0787198543548584
0,10.799999999999978,25545.369140625,112.5859375,14439.105837092853,116.80994902442035,0.008167212521058839,1125.778978044999,0.1855933312519438,27.81496414718621,255.61357188164567,27.81496414718621,0.0,0.9275261745438346,0.0,0.07810655236244202
0,10.899999999999977,25432.76953125,112.599609375,14322.36521832792,116.74061876493397,0.008097430312604986,1125.9237102773297,0.18324554219662664,27.583428496300737,256.5840025580156,27.583428496300737,0.0,0.9286724421616579,0.0,0.07749032974243164
0,10.999999999999977,25320.15625,112.61328125,14205.694561108196,116.67065721972358,0.008027526607017742,1126.0626267119778,0.1809079169060003,27.3512663438399,257.5644639773107,27.3512663438399,0.0,0.9298128990520099,0.0,0.07687118649482727
0,11.099999999999977,25207.52734375,112.62890625,14089.092146204042,116.60241490415319,0.007957505379399758,1126.195822005037,0.17858057512559758,27.118493091294994,258.55507387478815,27.118493091294994,0.0,0.9309474193447124,0.0,0.07624921202659607
0,11.199999999999976,25094.888671875,112.638671875,13972.559628284695,116.53251791934781,0.007887370051616278,1126.3233067795352,0.1762636332294108,26.88512793558677,259.5559914009453,26.88512793558677,0.0,0.932075864983508,0.0,0.07562446594238281
0,11.299999999999976,24982.236328125,112.65234375,13856.09599460531,116.46363367938466,0.007817121728521063,1126.4451556473643,0.17395722503985703,26.651186154989894,260.56731443783667,26.651186154989894,0.0,0.9331981081464239,0.0,0.07499701529741287
0,11.399999999999975,24869.5703125,112.666015625,13739.700782386964,116.39521221834548,0.007746764025314634,1126.5614215037904,0.17166141003644278,26.416676706593847,261.58918537521674,26.416676706593847,0.0,0.9343140588676678,0.0,0.07436689734458923
0,11.499999999999975,24756.8984375,112.671875,13623.378233363632,116.32254902333261,0.0076763007252039946,1126.6721333734065,0.1693763062989275,26.18161647723758,262.62174171212286,26.18161647723758,0.0,0.9354235878658056,0.0,0.07373416423797607
0,11.599999999999975,24644.212890625,112.685546875,13507.123632192155,116.25460117147668,0.007605732756283325,1126.7774121912407,0.16710206737277497,25.94602234344319,263.66506760636395,25.94602234344319,0.0,0.9365265645457953,0.0,0.07309889793395996
